id;date1;Load;LIGNITE;GAS;HYDRO;RES;tot_imps;SMP
5;12/4/2021;4561,827;504;2232,097;26;483,73;1316;61,95
6;12/4/2021;5123,327;504;2871,51;126;573,817;1048;74,4
7;12/4/2021;6204,36;504;2989,513;549;962,847;1199;85,72
8;12/4/2021;6842,748;549;3035,962;669;1523,301;1065,485;90,89
9;12/4/2021;6811,575;504;2880,709;499;2036,866;891;74,21
10;12/4/2021;6743,53;504;2800,791;182;2400,739;856;70,96
11;12/4/2021;6897,903;504;2772,312;140;2598,591;883;67,76
12;12/4/2021;6781,306;504;2550,284;230;2652,722;844,3;66,7
13;12/4/2021;6578,356;504;2273,677;126;2578,279;1096,4;63,66
14;12/4/2021;6364,688;504;2308,032;164;2372,156;1016,5;63,66
15;12/4/2021;6120,2;504;2538,144;199;2032,056;847;66,7
16;12/4/2021;6149,422;504;3012,319;199;1564,806;869,297;70,01
17;12/4/2021;5838,015;504;3104,17;304;1035,845;890;69,2
18;12/4/2021;5900,934;504;3004,938;648;694,996;1049;70,72
19;12/4/2021;6431,328;504;2965,231;776;622,727;1563,37;82,86
20;12/4/2021;6427,032;504;2973,009;740,87;640,153;1569;84,88
21;12/4/2021;5824,368;504;2941,025;368;641,243;1370,1;78
22;12/4/2021;5425,195;504;2866,796;126;639,999;1288,4;72,94
23;12/4/2021;5069,591;504;2670,956;100;612,635;1182;66,7
0;13/4/2021;5160,563;504;2938,989;;735,574;982;63,61
1;13/4/2021;5059,605;504;2852,193;;730,412;973;66,96
2;13/4/2021;4952,48;504;2713,288;;753,192;982;63,61
3;13/4/2021;4916,009;504;2662,794;;766,215;983;63,61
4;13/4/2021;5030,524;504;2754,319;26;776,205;970;63,61
5;13/4/2021;5258,141;504;2939,548;26;762,593;1026;63,61
6;13/4/2021;5927,347;504;3433,881;351;823,466;815;76,08
7;13/4/2021;6573,325;504;3510,393;648;1051,712;859,22;84,99
8;13/4/2021;6953,469;504;3514,885;669;1365,612;899,972;85,93
9;13/4/2021;6956,964;504;3448,195;484;1751,769;769;77,79
10;13/4/2021;6893,04;504;2841,088;180;2137,952;1230;61,99
11;13/4/2021;6922,638;504;2623,936;140;2458,702;1196;62,9
12;13/4/2021;6855,243;504;2439,9;130;2658,343;1123;59,92
13;13/4/2021;6611,39;504;2255,109;26;2722,281;1104;55,78
14;13/4/2021;6379,318;504;2131,064;26;2637,254;1081;55,78
15;13/4/2021;6180,59;504;2011,9;61;2471,69;1132;53
16;13/4/2021;6051,719;504;2102,9;131;2155,819;1158;52,99
17;13/4/2021;6089,4;504;2713,655;336;1760,745;775;56,74
18;13/4/2021;6620,674;504;2964,918;780;1507,756;864;62,25
19;13/4/2021;7233,252;504;3433,688;883;1441,564;971;75,64
20;13/4/2021;7092,534;504;3379,456;808;1412,796;988,282;75
21;13/4/2021;6540,274;504;3102,852;578;1398,422;957;66,81
22;13/4/2021;5935,837;504;3074,276;26;1377,561;954;66,43
23;13/4/2021;5543,152;504;2650,745;;1348,407;1040;55,78
0;14/4/2021;5151,644;523;2501,707;;1324,937;802;67,03
1;14/4/2021;5053,626;523;2296,9;;1335,726;898;66,95
2;14/4/2021;4925,284;523;2152,04;;1345,244;905;63,65
3;14/4/2021;4843,369;523;2068,123;;1297,246;955;63,65
4;14/4/2021;4989,265;523;2291,423;26;1241,842;907;63,81
5;14/4/2021;5319,376;523;2722,384;52;1200,992;821;70,66
6;14/4/2021;6094,745;523;3090,294;537;1291,415;653,036;82,64
7;14/4/2021;6832,902;568;3133,736;884;1649,166;598;94,81
8;14/4/2021;7161,635;568;3132,736;728;2202,899;530;94,81
9;14/4/2021;7287,359;523;3038,987;405;2791,372;529;86,79
10;14/4/2021;7294,052;523;2800,521;59;3256,331;655,2;67,03
11;14/4/2021;7289,243;523;2399,684;14;3566,759;785,8;63,65
12;14/4/2021;7220,714;523;2127,9;14;3749,314;806,5;61,65
13;14/4/2021;6989,705;523;1970,159;;3803,846;692,7;56,07
14;14/4/2021;6803,649;523;1904,762;64;3689,987;621,9;56,07
15;14/4/2021;6584,473;523;2127,9;90;3362,973;480,6;59,99
16;14/4/2021;6380,785;523;2545,9;90;2832,885;389;66
17;14/4/2021;6395,668;523;2974,2;290;2190,468;418;68,14
18;14/4/2021;6665,107;568;3162,547;784;1675,56;475;87,8
19;14/4/2021;7114,689;568;3351,997;949;1469,367;776,325;98,41
20;14/4/2021;6929,131;568;3355,197;954;1387,934;664;100
21;14/4/2021;6298,164;523;3136,956;757;1325,208;556;81,14
22;14/4/2021;5923,019;523;3115,847;372;1251,172;661;77,62
23;14/4/2021;5509,294;523;2956,132;100;1180,162;750;67,03
0;15/4/2021;5076,566;523;2399,471;;1048,095;1106;58,49
1;15/4/2021;4952,949;523;2183,672;;981,277;1265;56,91
2;15/4/2021;4812,277;523;2032,149;;965,413;1291,715;57,86
3;15/4/2021;4804,34;523;2035,226;;946,654;1299,46;58,7
4;15/4/2021;4880,924;523;2105,013;131;943,911;1178;56,58
5;15/4/2021;5334,282;523;2577,255;131;945,819;1157,208;61,94
6;15/4/2021;5904,753;523;3088,388;231;1063,25;999,115;82,79
7;15/4/2021;6773,998;568;3154,459;873;1423,539;755;94,81
8;15/4/2021;7328,433;568;3153,459;1104;1926,974;576;94,81
9;15/4/2021;7304,23;559,986;3115,861;592;2391,383;645;87,33
10;15/4/2021;7097,199;523;3043,988;185;2687,084;658,127;76,01
11;15/4/2021;7057,557;523;2951,665;140;2837,892;605;69,84
12;15/4/2021;7009,119;523;2942,545;40;2889,074;614,5;68
13;15/4/2021;6775,485;523;2811,225;26;2856,26;559;67,47
14;15/4/2021;6600,987;523;2765,754;26;2700,233;586;67
15;15/4/2021;6549,305;523;2962,699;26;2361,606;676;68
16;15/4/2021;6132,342;523;2924,217;126;1855,125;704;67,47
17;15/4/2021;5814,856;523;2980,472;126;1275,384;910;70,2
18;15/4/2021;5864,783;523;2989,061;126;854,122;1372,6;74,48
19;15/4/2021;6596,934;523;3118,165;991;719,469;1245,3;87,1
20;15/4/2021;6645,722;523;3109,7;1296;661,422;1055,6;85
21;15/4/2021;6015,644;523;3061,864;561;611,68;1258,1;78
22;15/4/2021;5586,133;523;2971,57;126;587,963;1377,6;72,25
23;15/4/2021;5362,977;523;3007,342;;584,635;1248;68,58
0;16/4/2021;4901,528;523;2956,839;;544,689;877;74,52
1;16/4/2021;4943,215;523;2912,014;;575,742;932,459;67,02
2;16/4/2021;4838,676;523;2826,046;;640,63;849;64,04
3;16/4/2021;4785,596;523;2636,948;;709,648;916;64,04
4;16/4/2021;4861,486;523;2606,972;26;809,514;896;64,04
5;16/4/2021;5207,381;523;2912,506;26;912,875;833;67,1
6;16/4/2021;5803,511;523;3077,535;493;1120,976;589;76,22
7;16/4/2021;6652,582;523;2945;1039;1486,582;659;64,04
8;16/4/2021;7113,948;523;2830,587;1155;1924,361;681;64,04
9;16/4/2021;7053,003;523;3076,977;583;2269,026;601;80,42
10;16/4/2021;6936,996;523;3081,599;185;2458,397;689;77,55
11;16/4/2021;6959,632;523;3091,692;140;2477,94;727;78,53
12;16/4/2021;6605,261;523;3012,997;40;2417,264;612;71,03
13;16/4/2021;6416,431;523;2970,8;26;2282,631;614;68,29
14;16/4/2021;6215,923;523;2967,09;64;2108,833;553;67,76
15;16/4/2021;6008,965;523;2968,77;64;1957,195;496;68
16;16/4/2021;5826,323;523;2961,96;64;1791,363;486;68,01
17;16/4/2021;5759,736;523;2964,2;64;1637,536;571;68,29
18;16/4/2021;6026,703;523;3013,588;306;1572,415;611,7;71,61
19;16/4/2021;6606,395;523;3083,171;716;1597,924;686,3;80,1
20;16/4/2021;6662,922;523;3094,224;918;1637,698;490;80,05
21;16/4/2021;6105,152;523;3099,144;328;1618,008;537;80
22;16/4/2021;5580,718;523;3015,502;26;1574,216;442;73,94
23;16/4/2021;5582,814;523;2931,043;;1567,771;561;64,04
0;17/4/2021;5051,924;523;2241,658;26;1661,266;600;72,04
1;17/4/2021;4718,845;523;1875,383;26;1719,462;575;65,99
2;17/4/2021;4746,478;523;1814,012;26;1762,466;621;63,66
3;17/4/2021;4752,319;523;1805,333;26;1807,166;590,82;61,06
4;17/4/2021;4830,201;523;1804,9;46;1891,301;565;59,71
5;17/4/2021;4934,345;523;1804,9;46;1938,445;622;59,17
6;17/4/2021;5076,089;523;1826,689;156;2028,4;542;66,26
7;17/4/2021;6024,82;523;2267,727;611;2201,093;422;68,2
8;17/4/2021;6266,13;523;2162,233;627;2439,897;514;73,64
9;17/4/2021;6325,344;523;2281,38;322;2654,964;544;74,07
10;17/4/2021;6640,098;523;2281,38;140;2790,718;905;74,07
11;17/4/2021;6489,08;523;2261,491;140;2842,089;722,5;67,17
12;17/4/2021;6404,978;523;1838,136;140;2815,442;1088,4;65,99
13;17/4/2021;6032,694;523;1823,655;26;2745,822;914,217;62,96
14;17/4/2021;5867,138;523;1800,613;26;2626,725;890,8;61,21
15;17/4/2021;5579,859;523;1872,872;26;2428,987;729;63,66
16;17/4/2021;5513,406;523;2047,32;52;2121,028;770,058;63,77
17;17/4/2021;5565,818;523;2353,636;152;1760,882;776,3;63,66
18;17/4/2021;5778,64;523;2572,205;152;1507,135;1024,3;69,17
19;17/4/2021;6374,414;523;2593,117;1190;1368,997;699,3;74,48
20;17/4/2021;6550,745;523;2671,205;1310;1238,54;808;81,97
21;17/4/2021;6120,114;523;2654,774;1003;1122,34;817;77,59
22;17/4/2021;5339,156;523;2643,85;392;1028,606;751,7;75,63
23;17/4/2021;4954,968;523;2600,838;52;955,13;824;72,34
0;18/4/2021;4506,233;523;2258,702;26;838,531;860;72,81
1;18/4/2021;4203,043;523;2037,465;26;804,578;812;65,53
2;18/4/2021;4246,907;523;2034,9;26;786,007;877;64,77
3;18/4/2021;4144,268;523;2034,9;26;725,168;835,2;62,1
4;18/4/2021;4143,624;523;2034,9;26;679,624;880,1;61,26
5;18/4/2021;4176,028;523;2034,9;26;647,128;945;64,77
6;18/4/2021;4301,576;523;2043,218;126;724,719;884,639;65,95
7;18/4/2021;4824,291;523;2039,266;481;922,027;858,998;65
8;18/4/2021;5071,221;523;2038,566;561;1181,655;767;64,77
9;18/4/2021;5443,658;523;2148,231;406;1451,227;915,2;66,66
10;18/4/2021;5671,871;523;2245,533;306;1715,338;882;70,48
11;18/4/2021;5840,583;523;2249,26;306;1942,423;819,9;70,48
12;18/4/2021;5796,273;523;2242,1;26;2116,205;888,968;68,94
13;18/4/2021;5561,497;523;2037,25;26;2188,247;787;64,16
14;18/4/2021;5505,342;523;2034,75;26;2138,592;783;63,66
15;18/4/2021;5388,19;523;2074,75;66;1966,44;758;63,66
16;18/4/2021;5286,509;523;2184,75;66;1636,759;876;63,66
17;18/4/2021;5264,844;523;2287,267;366;1234,577;854;65,3
18;18/4/2021;5558,436;523;2558,932;493;966,904;1016,6;69,9
19;18/4/2021;6080,22;523;2636,842;997;897,278;1026,1;77,41
20;18/4/2021;6101,697;568;2670,576;1007;910,021;946,1;87,83
21;18/4/2021;5722,426;523;2648,868;956;881,558;713;81
22;18/4/2021;5167,661;523;2635,468;332;901,393;775,8;77
23;18/4/2021;4965,388;523;2569,322;26;931,066;916;74,07
0;19/4/2021;4833,035;523;2701,487;26;767,548;815;73,72
1;19/4/2021;4739,659;523;2644,35;26;790,224;756,085;67,07
2;19/4/2021;4684,531;523;2567,787;26;837,744;730;66,93
3;19/4/2021;4696,383;523;2554,984;26;862,399;730;66,93
4;19/4/2021;4828,532;523;2703,716;26;863,816;712;66,93
5;19/4/2021;4972,91;523;2909,966;26;882,944;631;69,98
6;19/4/2021;5750,834;523;3492,356;226;1006,478;503;84,9
7;19/4/2021;6571,779;568;3632,275;506;1311,504;554;98,66
8;19/4/2021;7162,384;568;3615,118;591;1783,166;605,1;94,44
9;19/4/2021;7392,259;523;3523,52;491;2304,139;550,6;82,1
10;19/4/2021;7729,539;523;3455,721;401;2780,818;569;75,96
11;19/4/2021;7927,175;523;3344,841;306;3188,334;565;69,74
12;19/4/2021;7768,383;523;3329,695;26;3424,688;465;68,3
13;19/4/2021;7520,936;523;3070,577;26;3509,359;392;63,94
14;19/4/2021;7504,591;523;3050,082;78;3465,509;388;59,86
15;19/4/2021;7216,844;523;2905,92;104;3257,924;426;58,4
16;19/4/2021;6990,408;523;3055,512;104;2891,896;416;61,57
17;19/4/2021;7085,714;523;3336,778;304;2435,054;486,882;69
18;19/4/2021;7385,513;523;3443,99;804;2077,523;537;75,65
19;19/4/2021;7636,787;568;3577,457;1065;1974,33;452;99,41
20;19/4/2021;7545,359;568;3581,129;1027;1937,486;431,744;100
21;19/4/2021;7132,464;523;3439,276;801;1886,188;483;75
22;19/4/2021;6433,716;523;3484,991;152;1842,725;431;80
23;19/4/2021;5962,161;523;3150,693;26;1812,468;450;65,5
0;20/4/2021;5440,129;523;2810,344;26;1682,785;398;63
1;20/4/2021;5386,029;523;2804,772;26;1668,257;364;59,99
2;20/4/2021;5261,708;523;2659,27;26;1644,438;409;58,47
3;20/4/2021;5228,245;523;2706,906;26;1558,339;414;58,47
4;20/4/2021;5246,021;523;2813,031;26;1479,99;404;64,45
5;20/4/2021;5532,399;523;3150,214;26;1404,1;429,085;71,6
6;20/4/2021;6420,733;523;3524,793;356;1458,94;558;85,43
7;20/4/2021;7030,354;568;3572,156;556;1780,198;554;94,44
8;20/4/2021;7483,277;523;3511,152;582;2269,225;597,9;84,7
9;20/4/2021;7562,899;523;3431,066;492;2716,033;400,8;76,1
10;20/4/2021;7614,902;523;3337,371;230;2985,031;539,5;70
11;20/4/2021;7589,381;523;3063,134;230;3137,647;635,6;65,97
12;20/4/2021;7595,639;523;3069,176;140;3207,463;656;62,7
13;20/4/2021;7224,43;523;2550,339;126;3183,091;842;56,47
14;20/4/2021;7042,806;523;2898,98;126;3032,526;462,3;58,47
15;20/4/2021;6824,604;523;3071,979;187;2757,625;285;62
16;20/4/2021;6776,433;523;3323,818;272;2352,615;305;67,35
17;20/4/2021;6394,884;523;3360,196;287;1854,688;370;69,88
18;20/4/2021;6691,245;523;3508,368;577;1482,877;600;84,98
19;20/4/2021;6912,5;568;3588,915;846;1346,587;562,998;100
20;20/4/2021;6781,017;568;3598,123;817;1278,494;519,4;101,73
21;20/4/2021;6443,597;568;3570,242;642;1199,355;464;93,92
22;20/4/2021;5875,486;523;3526,286;52;1139,2;635;86,91
23;20/4/2021;5566,079;523;3406,179;26;1083,9;527;74,4
0;21/4/2021;5132,89;523;2653,259;26;1068,413;862,218;65
1;21/4/2021;5017,744;523;2643,722;26;1030,42;794,602;59,94
2;21/4/2021;4873,123;523;2560,349;26;996,774;767;58,45
3;21/4/2021;4880,78;523;2630,42;26;935,36;766;58,45
4;21/4/2021;4936,66;523;2644,209;26;872,615;870,836;60,2
5;21/4/2021;5154,219;523;2852,748;26;810,255;942,216;68,16
6;21/4/2021;5601,174;523;2962,932;451;893,242;771;81,01
7;21/4/2021;6330,839;568;2983,177;1030,243;1239,419;510;87,61
8;21/4/2021;7027,192;568;3031,529;701;1745,875;980,788;96,48
9;21/4/2021;6948,852;568;2999,773;506;2253,079;622;90
10;21/4/2021;7068,404;523;2874,445;381;2621,179;668,78;73
11;21/4/2021;7119,282;523;2870,557;256;2838,825;630,9;71,09
12;21/4/2021;7336,532;523;2863,07;156;2962,662;831,8;72,46
13;21/4/2021;7201,459;523;2841,247;156;2970,312;710,9;69,5
14;21/4/2021;6968,9;523;2840,026;284;2812,274;509,6;69,5
15;21/4/2021;6555,316;523;2840,817;267;2494,499;430;70
16;21/4/2021;6308,645;523;2859,344;447;2024,301;455;70,47
17;21/4/2021;5933,26;523;3038,07;452;1487,19;433;74,65
18;21/4/2021;5877,398;523;3118,086;634;1063,312;539;83,78
19;21/4/2021;6412,677;653;3146,528;779;886,449;947,7;90
20;21/4/2021;6498,27;698;3157,431;779;842,239;1021,6;91,7
21;21/4/2021;6329,946;678;3147,661;652;771,285;1081;86,35
22;21/4/2021;5712,322;678;3158,875;52;688,447;1135;81,56
23;21/4/2021;5438,144;678;2954,224;26;605,92;1174;66,98
0;22/4/2021;4390,918;659;2526,998;26;489,82;689,1;71,67
1;22/4/2021;4354,992;659;2515,181;26;455,811;699;68,63
2;22/4/2021;4349,114;659;2468,835;26;440,279;755;66,99
3;22/4/2021;4138,104;659;2271,112;26;398,992;783;65
4;22/4/2021;4297,869;659;2316,856;26;370,013;926;66,48
5;22/4/2021;4573,484;659;2513,027;26;348,857;1026,6;68,07
6;22/4/2021;5157,004;659;2880,98;251;476,424;889,6;74,31
7;22/4/2021;5816,42;659;2912,499;720;892,921;632;82,57
8;22/4/2021;6447,32;659;2923,927;746;1421,393;697;85
9;22/4/2021;6733,72;659;2871,761;596;1912,959;694;75,33
10;22/4/2021;6748,027;659;2948,088;211;2274,939;655;77,46
11;22/4/2021;6776,618;659;2781,996;156;2477,622;702;74,01
12;22/4/2021;6571,893;659;2540,221;156;2544,672;672;70,58
13;22/4/2021;6454,534;659;2533,049;156;2477,485;629;67,76
14;22/4/2021;6192,987;659;2335,849;247,716;2262,422;688;62,16
15;22/4/2021;5961,213;659;2384,828;394,071;1922,314;601;66,98
16;22/4/2021;5813,186;659;2683,011;304,623;1579,552;587;69,34
17;22/4/2021;5625,006;659;2786,359;374;1240,647;565;70,58
18;22/4/2021;6121,912;659;3117,451;624;1018,461;703;75,9
19;22/4/2021;6242,927;659;3140,067;684;932,46;827,4;81,4
20;22/4/2021;6259,656;659;3167,521;684;920,635;828,5;84,42
21;22/4/2021;6140,677;659;3150,88;522;897,797;911;78,71
22;22/4/2021;5380,534;659;2851,796;52;867,738;950;75,3
23;22/4/2021;5368,707;659;3014,723;26;814,984;854;70,81
0;23/4/2021;4874,474;464;2396,453;26;798,021;1190;66,99
1;23/4/2021;4761,027;464;2347,397;26;760,63;1163;58,5
2;23/4/2021;4667,009;464;2230,003;26;719,006;1228;58,46
3;23/4/2021;4633,46;464;2318,244;26;635,216;1190;58,46
4;23/4/2021;4594,99;464;2349,788;26;585,295;1169,907;59,73
5;23/4/2021;4926,297;464;2618,874;26;561,423;1256;67
6;23/4/2021;5290,926;464;2935,062;296;650,778;945,086;77
7;23/4/2021;5959,808;464;2980,866;670;882,942;962;83,73
8;23/4/2021;6448,685;464;3025,297;681;1176,214;1102,174;90,58
9;23/4/2021;6552,138;464;2940,928;540;1444,21;1163;79,34
10;23/4/2021;6557,251;464;2840,628;330;1682,623;1240;70,2
11;23/4/2021;6401,811;464;2819,27;130;1879,541;1109;68,9
12;23/4/2021;6349,194;464;2813,27;70;1978,924;1023;68,61
13;23/4/2021;6172,805;464;2555,375;146;2002,43;1005;62,99
14;23/4/2021;6004,431;464;2555,375;194;1870,056;921;62,99
15;23/4/2021;5808,053;464;2556,819;255;1590,234;942;64,01
16;23/4/2021;5656,266;464;2568,682;415;1264,584;944;64,87
17;23/4/2021;5513,349;464;2794,959;435;939,39;880;67,5
18;23/4/2021;5576,628;464;2816,813;685;698,815;912;69,84
19;23/4/2021;5995,54;464;2972,8;755;654,24;1149,5;82,95
20;23/4/2021;6041,863;464;2974,941;722;733,722;1147,2;83,3
21;23/4/2021;5555,673;464;2947,555;522;783,218;838,9;78,33
22;23/4/2021;5183,677;464;2977,082;52;799,295;891,3;70,9
23;23/4/2021;5011,985;464;2773,107;26;828,878;920;65,69
0;24/4/2021;4838,42;309;2593,762;26;1124,658;785;66,57
1;24/4/2021;4719,772;309;2406,089;26;1213,683;765;58,07
2;24/4/2021;4575,035;309;2276,746;26;1338,289;625;54,48
3;24/4/2021;4585,563;309;2145,216;26;1450,347;655;54,48
4;24/4/2021;4628,747;309;2075,119;26;1558,588;660,04;54,03
5;24/4/2021;4807,072;309;2271,408;26;1615,664;585;54,5
6;24/4/2021;5048,862;309;2272,037;50;1708,825;709;64,58
7;24/4/2021;5592,114;309;2266,207;566;1869,115;581,792;62,45
8;24/4/2021;6033,551;309;2269,41;721;1995,103;739,038;63,62
9;24/4/2021;6177,588;309;2256,736;621;2095,877;894,975;59
10;24/4/2021;6324,526;309;2285,188;421;2157,338;1152;65,82
11;24/4/2021;6112,397;309;2232,9;294;2169,497;1107;61,4
12;24/4/2021;5996,312;309;2077,9;294;2149,412;1166;57,22
13;24/4/2021;5686,032;309;1799,9;80;2135,989;1361,143;50,07
14;24/4/2021;5657,72;309;1799,9;127;2109,415;1312,405;49,85
15;24/4/2021;5552,352;309;1799,9;127;2101,152;1215,3;52,53
16;24/4/2021;5769,951;309;2234,9;127;2074,051;1025;58,34
17;24/4/2021;5893,072;309;2469,587;82;2053,485;979;66,57
18;24/4/2021;6347,012;309;2532,835;642;2064,161;799,016;67,77
19;24/4/2021;6737,235;309;2486,366;1272;2073,869;596;66,57
20;24/4/2021;6706,043;309;2510,442;1277;2136,601;473;66,57
21;24/4/2021;6090,688;309;2267,17;889,127;2179,391;446;63,53
22;24/4/2021;5704,777;309;2493,262;92;2219,515;591;66,57
23;24/4/2021;5312,319;309;2186,669;26;2253,65;537;55,91
0;25/4/2021;5003,434;328;1984,609;26;2318,785;346,04;63,69
1;25/4/2021;4847,444;328;1737,016;26;2358,428;398;57,02
2;25/4/2021;4757,54;328;1570,05;26;2425,49;408;56,56
3;25/4/2021;4721,485;328;1500,56;26;2468,925;398;55,03
4;25/4/2021;4748,077;328;1430,96;26;2535,117;428;54
5;25/4/2021;4769,104;328;1387,185;26;2586,919;441;54
6;25/4/2021;4919,109;328;1409,9;50;2708,209;423;46,01
7;25/4/2021;5285,435;328;1428,812;225;2960,623;343;53,82
8;25/4/2021;5694,429;328;1409,9;246;3314,294;396,235;50,45
9;25/4/2021;6135,644;328;1415,691;196;3695,953;500;53,82
10;25/4/2021;6479,015;328;1575,735;164;3936,28;475;53,82
11;25/4/2021;6574,582;328;1645,475;164;4017,107;420;54
12;25/4/2021;6499,748;328;1577,588;164;3975,16;455;53,82
13;25/4/2021;6168,483;328;1322,9;50;3810,583;657;24,19
14;25/4/2021;5959,885;328;1322,9;52;3627,985;629;22,65
15;25/4/2021;5648,804;328;1322,9;52;3328,384;617,52;30
16;25/4/2021;5460,049;328;1427,9;152;2908,361;643,788;38,99
17;25/4/2021;5531,74;328;1656,985;542;2374,755;630;53,82
18;25/4/2021;5649,179;328;2215,71;542;1871,469;692;56,56
19;25/4/2021;6113,167;328;2422,817;897;1585,386;879,964;72,91
20;25/4/2021;6310,633;328;2494,806;1132;1436,75;919,077;77,02
21;25/4/2021;5802,321;328;2394,215;1127;1307,106;646;64,77
22;25/4/2021;5400,027;328;2386,614;852;1215,413;618;63,02
23;25/4/2021;4943,156;328;2405,964;326;1174,926;708,266;62,37
0;26/4/2021;4642,131;328;2296,207;26;1095,958;895,966;57,9
1;26/4/2021;4541,815;328;2224,199;26;1058,616;905;54,68
2;26/4/2021;4432,162;328;2127,424;26;1040,738;910;54,68
3;26/4/2021;4379,635;328;2121,02;26;992,615;912;54,68
4;26/4/2021;4506,776;328;2295,962;26;970,814;886;54,68
5;26/4/2021;4881,908;328;2608,419;126;956,489;863;58,36
6;26/4/2021;5371,135;328;3045,038;350;1072,641;575,456;71,15
7;26/4/2021;6167,365;328;3154,542;710;1485,823;489;76,93
8;26/4/2021;6727,39;328;3108,385;831;2007,005;453;75
9;26/4/2021;6866,143;328;3042,983;736;2464,16;295;66,93
10;26/4/2021;6870,124;328;2837,107;319;2767,017;619;66,44
11;26/4/2021;6959,612;328;2991,304;164;2912,308;564;69,82
12;26/4/2021;6950,744;328;2960,082;164;2935,662;563;66,89
13;26/4/2021;6648,641;328;2766,561;150;2840,08;564;62,75
14;26/4/2021;6407,056;328;2749,993;190;2602,063;537;59,87
15;26/4/2021;6087,39;328;2807,318;185;2230,072;537;66,89
16;26/4/2021;5787;328;3027,648;190;1741,352;500;68,45
17;26/4/2021;5379,99;328;3172,886;190;1188,104;501;74,28
18;26/4/2021;5472,343;328;3223,022;270;773,821;877,5;78,99
19;26/4/2021;5895,987;328;3250,296;987;660,691;670;84,05
20;26/4/2021;6021,019;328;3216,364;1152;635,955;688,7;81,02
21;26/4/2021;5463,832;328;3203,077;637;636,755;659;75,05
22;26/4/2021;5327,271;328;3166,029;412;620,242;801;72,98
23;26/4/2021;4815,097;328;2960,951;126;592,146;808;66,55
0;27/4/2021;4561,597;309;2391,51;26;586,087;1249;64,8
1;27/4/2021;4562,046;309;2339,338;26;594,973;1292,735;60,5
2;27/4/2021;4530,951;309;2311,908;26;598,161;1285,882;59
3;27/4/2021;4511,72;309;2335,277;26;578,443;1263;60
4;27/4/2021;4523,268;309;2335,512;26;589,756;1263;60,01
5;27/4/2021;4675,048;309;2410,355;126;622,693;1207;66,55
6;27/4/2021;4978,56;309;2589,254;206;788,306;1086;78,06
7;27/4/2021;5848,184;309;2626,195;886;1152,99;873,999;85
8;27/4/2021;6436,977;309;2650,953;917;1649,895;910,129;91,45
9;27/4/2021;6609,77;309;2624,517;617;2144,793;914,46;84,9
10;27/4/2021;6711,098;309;2596,2;220;2601,218;984,68;80,13
11;27/4/2021;6810,678;309;2621,224;140;2949,454;791;76,56
12;27/4/2021;6875,365;309;2609,437;40;3185,928;731;73,04
13;27/4/2021;6702,439;309;2420,087;50;3283,352;640;68,6
14;27/4/2021;6483,386;309;2329,931;50;3194,455;600;60,17
15;27/4/2021;6386,588;309;2432,607;50;2918,981;676;60,02
16;27/4/2021;6123,901;309;2685,798;50;2480,872;598,231;60,69
17;27/4/2021;5963,999;309;2895,584;150;1968,506;640,909;66,6
18;27/4/2021;6083,615;309;3156,498;527;1599,117;492;70,7
19;27/4/2021;6591,638;309;3235,379;1087;1487,259;473;76,57
20;27/4/2021;6645,48;309;3257,068;1102;1475,931;501,481;79,27
21;27/4/2021;6193,159;309;3143,266;857;1462,893;421;68,01
22;27/4/2021;5687,956;309;3104,173;152;1460,783;662;66,91
23;27/4/2021;5238,99;309;2770,907;52;1446,054;661,029;57,05
